"Dim1","Dim2","Clase","Perp"
13.8538519979024,-5.28630655842153,"Potable","Perplexity = 30"
-7.65755770334158,0.884989033468004,"Potable","Perplexity = 30"
-1.1176591984343,26.2569810993855,"Potable","Perplexity = 30"
14.1699334819484,-21.0114298558989,"Potable","Perplexity = 30"
0.885602485850297,7.96913094880502,"Potable","Perplexity = 30"
1.54693116080731,7.28566903935206,"Potable","Perplexity = 30"
-8.45245036858016,18.4909491520923,"Potable","Perplexity = 30"
-28.3045261863147,-0.990265722257946,"Potable","Perplexity = 30"
-19.2104326443263,-22.9457467612072,"Potable","Perplexity = 30"
17.4191091226662,-13.405020203204,"Potable","Perplexity = 30"
-16.914394301377,-23.4782055905466,"Potable","Perplexity = 30"
12.0511312916243,-21.5385982789537,"Potable","Perplexity = 30"
-3.69643252534309,7.31752661828944,"Potable","Perplexity = 30"
-7.02403395725691,7.47938587041418,"Potable","Perplexity = 30"
4.84422109616539,2.54376663966487,"Potable","Perplexity = 30"
-15.7627937597222,-13.8730773997823,"Potable","Perplexity = 30"
4.51741799724514,27.407725011821,"Potable","Perplexity = 30"
22.8701708148972,-9.54728170106122,"Potable","Perplexity = 30"
3.69787824057129,2.34888758335828,"Potable","Perplexity = 30"
6.73263542291639,-0.18495064387823,"Potable","Perplexity = 30"
-21.2957015681369,-18.1229071724456,"Potable","Perplexity = 30"
1.59501244018046,29.5524696610964,"Potable","Perplexity = 30"
-17.5396061559738,18.5866888252927,"Potable","Perplexity = 30"
-18.6663136215945,-4.58701461401543,"Potable","Perplexity = 30"
22.4802368709462,4.24313271111086,"Potable","Perplexity = 30"
19.9785561963251,15.023246563545,"Potable","Perplexity = 30"
-10.2695882202155,16.4904575257258,"Potable","Perplexity = 30"
-16.7034291491104,-25.1763648123424,"Potable","Perplexity = 30"
-4.68983032001717,-13.9394521650977,"Potable","Perplexity = 30"
0.606049730065111,-16.2938067017249,"Potable","Perplexity = 30"
19.9473193738552,3.64828433876601,"Potable","Perplexity = 30"
3.04646167585789,-12.7519497690638,"Potable","Perplexity = 30"
28.7607962324519,-4.86412532611859,"Potable","Perplexity = 30"
-13.4077137014248,19.7470621636041,"Potable","Perplexity = 30"
-2.21043824811213,24.9052536927397,"Potable","Perplexity = 30"
-12.4463384841641,19.8351759114509,"Potable","Perplexity = 30"
-8.12419141110363,18.6304223653504,"Potable","Perplexity = 30"
-11.4351835554534,-4.72231947394014,"Potable","Perplexity = 30"
11.9965594994204,4.27575065669835,"Potable","Perplexity = 30"
15.1550887693037,5.08834293151151,"Potable","Perplexity = 30"
-14.5376672461152,24.2139794707516,"Potable","Perplexity = 30"
20.0941625950481,11.1707361919251,"Potable","Perplexity = 30"
6.02279331103619,16.1590449805112,"Potable","Perplexity = 30"
19.6806441472965,-5.11088302520577,"Potable","Perplexity = 30"
-19.1014014664803,18.1530797844854,"Potable","Perplexity = 30"
2.90345018407173,-12.6993088038771,"Potable","Perplexity = 30"
15.8870308567319,12.1625360779561,"Potable","Perplexity = 30"
-25.2327483822812,-12.0329030119303,"Potable","Perplexity = 30"
4.27865706226314,-11.4350353007155,"Potable","Perplexity = 30"
-19.7523937038893,-19.0160246883367,"Potable","Perplexity = 30"
-8.00015840928333,-0.459603055745334,"Potable","Perplexity = 30"
-15.6523199179535,19.3320558205464,"Potable","Perplexity = 30"
24.8845532639945,9.91563662281556,"Potable","Perplexity = 30"
13.8362950747061,8.13161646714943,"Potable","Perplexity = 30"
-14.1935032932394,-18.9985396801656,"Potable","Perplexity = 30"
16.8673625616125,8.41644888110336,"Potable","Perplexity = 30"
17.9162425374172,10.803473089752,"Potable","Perplexity = 30"
2.67152284413116,-12.5611611148947,"Potable","Perplexity = 30"
-8.64355506834936,11.9810385035112,"Potable","Perplexity = 30"
-8.20222397764673,-9.81950588664073,"No potable","Perplexity = 30"
11.683718259735,-14.0057619717691,"No potable","Perplexity = 30"
15.4272479106323,-6.75804718950487,"No potable","Perplexity = 30"
16.2222761547245,7.00790477446406,"No potable","Perplexity = 30"
-2.92054166916897,-7.82710021134038,"No potable","Perplexity = 30"
-5.02178590965513,-10.7344915041577,"No potable","Perplexity = 30"
-3.29196551391633,-8.11784852677221,"No potable","Perplexity = 30"
6.07656894484011,7.14842914624452,"No potable","Perplexity = 30"
-11.000489103643,15.2985477512022,"No potable","Perplexity = 30"
10.6310901797771,-1.16807179904907,"No potable","Perplexity = 30"
-9.54312611196564,16.6657573420546,"No potable","Perplexity = 30"
18.749200412831,-17.1947995268882,"No potable","Perplexity = 30"
14.9323196194688,5.77810068358151,"No potable","Perplexity = 30"
-11.910623891975,14.3086199653904,"No potable","Perplexity = 30"
8.86199177007934,-10.1146065135315,"No potable","Perplexity = 30"
-8.96221622491323,2.2622764407402,"No potable","Perplexity = 30"
-11.2749572716471,12.0928678514559,"No potable","Perplexity = 30"
-9.59377969821441,16.9960280576055,"No potable","Perplexity = 30"
6.69963970189996,8.4914514609484,"No potable","Perplexity = 30"
-6.06564122478353,14.1602999116581,"No potable","Perplexity = 30"
-1.52709428625847,-8.79418892603004,"No potable","Perplexity = 30"
-24.9719937018355,6.16324983478945,"No potable","Perplexity = 30"
17.6282827342842,-11.3996106695212,"No potable","Perplexity = 30"
-12.6517488496409,2.90602989496952,"No potable","Perplexity = 30"
-27.6661236018533,9.25969474195036,"No potable","Perplexity = 30"
-7.43694618027702,17.2726369058552,"No potable","Perplexity = 30"
1.00686316538315,-5.64268916868248,"No potable","Perplexity = 30"
0.838412066884115,-2.31490133966622,"No potable","Perplexity = 30"
-25.5652235799006,8.24638428841655,"No potable","Perplexity = 30"
11.5086449590145,-3.10805063349563,"No potable","Perplexity = 30"
4.57538897831624,-2.05994883318882,"No potable","Perplexity = 30"
15.8542010023146,-11.4790539676877,"No potable","Perplexity = 30"
22.2176222124898,4.46753342644917,"No potable","Perplexity = 30"
14.318336349305,-18.0791976823117,"No potable","Perplexity = 30"
3.31794459013765,4.6512174368114,"No potable","Perplexity = 30"
14.346599576122,-18.1026669846737,"No potable","Perplexity = 30"
-14.0059288543418,21.8004487063229,"No potable","Perplexity = 30"
19.4836937901159,5.09958784536635,"No potable","Perplexity = 30"
23.9275353291779,-5.24306351516801,"No potable","Perplexity = 30"
4.06811726756437,1.40738696457049,"No potable","Perplexity = 30"
0.249253860107225,11.5676436891761,"No potable","Perplexity = 30"
-6.67963230609862,-9.17122886476829,"No potable","Perplexity = 30"
-14.7979921067187,18.6913984780492,"No potable","Perplexity = 30"
-11.7835010785983,19.7735679607361,"No potable","Perplexity = 30"
-12.4563005745153,2.45421617799873,"No potable","Perplexity = 30"
7.61513469422728,0.750932704779533,"No potable","Perplexity = 30"
-14.0227983371464,-17.4435538265007,"No potable","Perplexity = 30"
16.0358963790287,-5.34992137082709,"No potable","Perplexity = 30"
-7.78997757372813,17.0642525041674,"No potable","Perplexity = 30"
16.2766816709743,-5.49046833400344,"No potable","Perplexity = 30"
-19.6495553894055,15.033424847778,"No potable","Perplexity = 30"
-3.11711845902572,24.5278930410894,"No potable","Perplexity = 30"
-7.83273958639072,-11.0617805654855,"No potable","Perplexity = 30"
-14.3988668625022,24.4479078585855,"No potable","Perplexity = 30"
-3.53975845703634,13.5808470467922,"No potable","Perplexity = 30"
-0.157940968359615,-19.6591848544477,"No potable","Perplexity = 30"
-9.81851479764733,-2.47583458152602,"No potable","Perplexity = 30"
10.7703246834417,-9.56612935604914,"No potable","Perplexity = 30"
5.38205466841109,28.0480397214303,"No potable","Perplexity = 30"
16.3669618357924,3.6512855108285,"No potable","Perplexity = 30"
1.41572521094275,-7.94953394987344,"No potable","Perplexity = 30"
21.9142871358228,8.21491754448832,"No potable","Perplexity = 30"
-16.4605425751827,2.64451301357094,"No potable","Perplexity = 30"
17.0802128856229,-12.8901560661125,"No potable","Perplexity = 30"
-1.32881829585798,-9.64030002130617,"No potable","Perplexity = 30"
-0.379822756952418,-12.6560100311959,"No potable","Perplexity = 30"
-18.5655032193615,18.9576925435255,"No potable","Perplexity = 30"
-0.93009434675614,-10.9491669093824,"No potable","Perplexity = 30"
-14.8394589098425,-1.23223185608112,"No potable","Perplexity = 30"
9.93516789445283,-9.02071896218824,"No potable","Perplexity = 30"
-15.053540918736,-2.66094920533339,"No potable","Perplexity = 30"
11.5849515872713,11.6398820218797,"No potable","Perplexity = 30"
16.5350117086901,-11.1445503619992,"No potable","Perplexity = 30"
18.3873066912087,10.4561888044677,"No potable","Perplexity = 30"
-2.61541812280522,-9.72936810789926,"No potable","Perplexity = 30"
16.3908935583343,-12.2604147916474,"No potable","Perplexity = 30"
14.8761819462733,2.32401107373713,"No potable","Perplexity = 30"
1.3852327589082,16.496548061397,"No potable","Perplexity = 30"
8.21287345699477,-25.6761679318235,"No potable","Perplexity = 30"
-17.618219997775,-1.78659604373198,"No potable","Perplexity = 30"
-5.36210569548419,-1.70521847871334,"No potable","Perplexity = 30"
-24.6333769149295,2.22483474764346,"No potable","Perplexity = 30"
17.3326249558462,-9.37928128786403,"No potable","Perplexity = 30"
10.3467634819412,8.69422238824937,"No potable","Perplexity = 30"
-18.6109533191271,-14.5173342046097,"No potable","Perplexity = 30"
1.41346903972318,-10.634455147112,"No potable","Perplexity = 30"
-1.31433902846588,-6.74694058337182,"No potable","Perplexity = 30"
17.2918597513805,-10.3256071204903,"No potable","Perplexity = 30"
-23.1639012865062,14.4093584955727,"No potable","Perplexity = 30"
-13.9813725986351,-14.5416243989491,"No potable","Perplexity = 30"
1.91126439833377,5.1528900193668,"No potable","Perplexity = 30"
7.60758506684121,13.5227010404117,"No potable","Perplexity = 30"
-26.0327733304348,6.80004580226248,"No potable","Perplexity = 30"
-7.80979921252238,6.30790647868155,"No potable","Perplexity = 30"
1.97428120565062,-6.7968163338549,"No potable","Perplexity = 30"
-8.20268363306827,14.5932813868164,"No potable","Perplexity = 30"
5.77248776880497,16.5478801421173,"No potable","Perplexity = 30"
-10.3985123710362,-13.5146503258951,"No potable","Perplexity = 30"
-20.2046881338771,8.8373191298775,"No potable","Perplexity = 30"
4.28005416062405,1.4549244438188,"No potable","Perplexity = 30"
18.9062792151706,-12.2838249400239,"No potable","Perplexity = 30"
16.5769893787945,-12.7333037498769,"No potable","Perplexity = 30"
16.4548173399884,-8.82635349994274,"No potable","Perplexity = 30"
20.8843755639692,13.6622803891449,"No potable","Perplexity = 30"
1.09814296506398,16.2217923096428,"No potable","Perplexity = 30"
-1.13599645813437,7.1913921922219,"No potable","Perplexity = 30"
-21.4132828092073,16.698563864426,"No potable","Perplexity = 30"
2.5132058028195,2.51395450661023,"No potable","Perplexity = 30"
-16.0062489838634,-17.095966838453,"No potable","Perplexity = 30"
10.971721956608,6.6872089529212,"No potable","Perplexity = 30"
11.2300043660979,-13.9713670252342,"No potable","Perplexity = 30"
-3.74343073299081,-8.41008465485931,"No potable","Perplexity = 30"
-15.1945858402864,19.1346389120866,"No potable","Perplexity = 30"
0.379147373129897,13.7997697493254,"No potable","Perplexity = 30"
-1.30381949840335,-9.5262352226029,"No potable","Perplexity = 30"
-2.0370945445789,24.3406028773189,"No potable","Perplexity = 30"
17.9842978841338,-8.31643736020623,"No potable","Perplexity = 30"
6.93941824257246,9.41519491575216,"No potable","Perplexity = 30"
-9.61574187451643,17.1432709813385,"No potable","Perplexity = 30"
-16.8493648232291,23.9503254296658,"No potable","Perplexity = 30"
-8.74901548849061,22.531679854496,"No potable","Perplexity = 30"
-27.7404895888568,7.10928672236861,"No potable","Perplexity = 30"
-24.5056207361716,-6.56470764108874,"No potable","Perplexity = 30"
-15.7454331945885,3.01675604564497,"No potable","Perplexity = 30"
4.17895481680379,-12.6376672236328,"No potable","Perplexity = 30"
-10.7277101841042,17.4456747339733,"No potable","Perplexity = 30"
17.3236472076101,-8.13021272637794,"No potable","Perplexity = 30"
-17.6077821788449,1.11998343381923,"No potable","Perplexity = 30"
2.42339591354731,-1.99775869931943,"No potable","Perplexity = 30"
3.73141806842743,-6.69292863994479,"No potable","Perplexity = 30"
4.27751339275469,-5.06196626110976,"No potable","Perplexity = 30"
-10.2596237933628,3.16750879270243,"No potable","Perplexity = 30"
-11.2233157945732,13.7490024008209,"No potable","Perplexity = 30"
-9.92330610604705,-13.9298513130049,"No potable","Perplexity = 30"
20.973427776217,-6.97148260532462,"No potable","Perplexity = 30"
-17.3906132019816,16.6596673503635,"No potable","Perplexity = 30"
-4.36274995739468,5.22306707389781,"No potable","Perplexity = 30"
-18.0739002092675,19.4518352089568,"No potable","Perplexity = 30"
-11.0274886664791,20.2925025790381,"No potable","Perplexity = 30"
6.24040773328228,-14.6034835778106,"No potable","Perplexity = 30"
18.6733909601245,-11.5978787488799,"No potable","Perplexity = 30"
-21.6151205265726,-8.5593077242018,"No potable","Perplexity = 30"
6.62315224017203,1.85658702931543,"No potable","Perplexity = 30"
-19.261587874798,-9.86028277893144,"No potable","Perplexity = 30"
-14.7408849878002,2.78665351822858,"No potable","Perplexity = 30"
7.80337281385465,15.1300556033628,"No potable","Perplexity = 30"
-5.79246885039239,-7.72688669043741,"No potable","Perplexity = 30"
15.4863207158725,8.98623085307054,"No potable","Perplexity = 30"
5.96668696489485,13.0814108063176,"No potable","Perplexity = 30"
16.6395367607115,-7.73281633735333,"No potable","Perplexity = 30"
-4.92750832120015,7.41748627440925,"No potable","Perplexity = 30"
-12.1755909421534,16.2623097392876,"No potable","Perplexity = 30"
17.6769319164395,2.26782319518777,"No potable","Perplexity = 30"
14.691671933611,-2.44596434565339,"No potable","Perplexity = 30"
-1.40846557820079,-0.337021913846076,"No potable","Perplexity = 30"
17.2220895192586,-12.1888087693744,"No potable","Perplexity = 30"
-2.64001534764921,-1.6693306071605,"No potable","Perplexity = 30"
-8.33733814668284,1.60724830525491,"No potable","Perplexity = 30"
-8.20300656754623,7.33377850558769,"No potable","Perplexity = 30"
-21.8776466797059,16.1814697875111,"No potable","Perplexity = 30"
0.810047535683881,15.321246126351,"No potable","Perplexity = 30"
-0.492255795316309,11.1209299338068,"No potable","Perplexity = 30"
16.4274705206733,-10.2489551294461,"No potable","Perplexity = 30"
-12.48480218981,-7.60613400813562,"No potable","Perplexity = 30"
-7.18436404440128,10.1274474116452,"No potable","Perplexity = 30"
-6.53610518234713,4.08011891563566,"No potable","Perplexity = 30"
-22.9163074237288,10.7001938391235,"No potable","Perplexity = 30"
18.7454224141166,-11.7940196096672,"No potable","Perplexity = 30"
4.41772027188559,-5.69313162848858,"No potable","Perplexity = 30"
-5.11270186378674,1.55137782663824,"No potable","Perplexity = 30"
8.18687337968481,4.71707322195215,"No potable","Perplexity = 30"
6.41611590059263,4.28698545694592,"No potable","Perplexity = 30"
19.7316333296851,0.525461983536981,"No potable","Perplexity = 30"
-17.7580081896198,15.6925799635146,"No potable","Perplexity = 30"
11.5489521558452,1.42299828017995,"No potable","Perplexity = 30"
-16.8791372155484,3.49446188835948,"No potable","Perplexity = 30"
6.90377998904196,-14.5749355491104,"No potable","Perplexity = 30"
12.6041193486507,10.4394059455391,"No potable","Perplexity = 30"
-21.8121704464415,2.37325193536404,"No potable","Perplexity = 30"
11.6777485214626,11.867320699943,"No potable","Perplexity = 30"
9.59606509225248,-0.244611159892732,"No potable","Perplexity = 30"
-14.6262442781877,7.41074179674978,"No potable","Perplexity = 30"
-6.20596639393215,24.9421609380049,"No potable","Perplexity = 30"
9.61520947944244,-11.6225293199791,"No potable","Perplexity = 30"
12.6887920653938,5.38860427521193,"No potable","Perplexity = 30"
26.9547880754335,8.45604207067566,"No potable","Perplexity = 30"
6.06219242103715,6.03075660877619,"No potable","Perplexity = 30"
-14.3989657683786,9.71920922298099,"No potable","Perplexity = 30"
-16.7704068543082,3.11752415860967,"No potable","Perplexity = 30"
15.7166498956754,-11.600687684545,"No potable","Perplexity = 30"
15.9051850223999,-6.68463748464828,"No potable","Perplexity = 30"
-27.4946096160566,-2.34362140951123,"No potable","Perplexity = 30"
-17.7458194638435,-2.37101334937169,"No potable","Perplexity = 30"
-6.58395008413112,17.0909506306736,"No potable","Perplexity = 30"
9.63797556451098,-5.35984277384564,"No potable","Perplexity = 30"
19.7242767945002,0.868950929149714,"No potable","Perplexity = 30"
-20.7156333426139,14.0441110606134,"No potable","Perplexity = 30"
15.3896720509311,14.2353627501607,"No potable","Perplexity = 30"
-8.97532362537093,16.3159576949908,"No potable","Perplexity = 30"
12.2504760676948,-13.4778913842552,"No potable","Perplexity = 30"
9.73650332405817,-6.7030685589551,"No potable","Perplexity = 30"
-11.9614167954194,15.6657515910868,"No potable","Perplexity = 30"
-22.597368623008,12.3575248971018,"No potable","Perplexity = 30"
-2.65823674263586,26.6428583456164,"No potable","Perplexity = 30"
-9.76902669093549,16.4796221513323,"No potable","Perplexity = 30"
18.9073831721713,-7.71247664671005,"No potable","Perplexity = 30"
3.42272789108618,-6.69178692847434,"No potable","Perplexity = 30"
-9.72456229702365,16.0453664147895,"No potable","Perplexity = 30"
-19.2014864078195,-1.92650319421297,"No potable","Perplexity = 30"
-14.1773735870635,-12.7213702938257,"No potable","Perplexity = 30"
-6.07617135340995,24.7398229303081,"No potable","Perplexity = 30"
20.1834974541075,-14.2626907709567,"No potable","Perplexity = 30"
12.1888384564139,-24.1036054245602,"No potable","Perplexity = 30"
-7.52469828778294,-9.34069701536373,"No potable","Perplexity = 30"
-2.21046657861909,3.32199637988208,"No potable","Perplexity = 30"
27.0235022195876,-7.38270462250344,"No potable","Perplexity = 30"
10.0114259490847,-9.38139093850281,"No potable","Perplexity = 30"
0.567439971034001,15.7470415592152,"No potable","Perplexity = 30"
-3.07636342155858,-5.5542319709525,"No potable","Perplexity = 30"
-23.9794397026625,-0.860862048733626,"No potable","Perplexity = 30"
13.8718196144047,5.68572116201229,"No potable","Perplexity = 30"
3.15896796711195,11.3257216879107,"No potable","Perplexity = 30"
13.2710456674019,8.24881376308545,"No potable","Perplexity = 30"
0.601195745467465,28.707865316147,"No potable","Perplexity = 30"
-5.13307917683871,1.63201338009292,"No potable","Perplexity = 30"
-9.46708909328873,-7.3541184145395,"No potable","Perplexity = 30"
4.03948156239835,-11.149483656449,"No potable","Perplexity = 30"
-15.6886859268809,7.48730236393596,"No potable","Perplexity = 30"
16.6909288292866,10.9722371513098,"No potable","Perplexity = 30"
10.8900490457123,11.2473492677695,"No potable","Perplexity = 30"
12.2385284988542,-24.4085814333422,"No potable","Perplexity = 30"
-13.9610211717583,0.615840992729334,"No potable","Perplexity = 30"
9.14013019495955,20.2101047689185,"No potable","Perplexity = 30"
-12.6752437914591,5.72378216428564,"No potable","Perplexity = 30"
-14.2573691799855,-4.00745560440238,"No potable","Perplexity = 30"
-19.7832939499805,9.43714108957531,"No potable","Perplexity = 30"
3.20996183243971,16.1517998500611,"No potable","Perplexity = 30"
-11.9344328190827,18.7507345585481,"No potable","Perplexity = 30"
-2.71007399647235,1.31298865487464,"No potable","Perplexity = 30"
-9.23156237087088,-8.14382719728212,"No potable","Perplexity = 30"
1.18271484406106,9.82530189023487,"No potable","Perplexity = 30"
23.2424145745361,-0.857469695076445,"No potable","Perplexity = 30"
-10.2135930347451,-4.30904078218771,"No potable","Perplexity = 30"
-10.9465359760493,-10.9246037194806,"No potable","Perplexity = 30"
11.4473384388455,-14.6090489914144,"No potable","Perplexity = 30"
0.790994955279947,9.72476997387023,"No potable","Perplexity = 30"
-3.96497350821412,-8.73349964176618,"No potable","Perplexity = 30"
1.96319628633599,5.08961032923965,"No potable","Perplexity = 30"
18.6374633436957,-14.4037746426934,"No potable","Perplexity = 30"
12.4723901505649,3.55342118483547,"No potable","Perplexity = 30"
3.68029035577714,2.45318532587293,"Potable","Perplexity = 30"
-26.9210004336078,-3.0535897259196,"Potable","Perplexity = 30"
25.5088401812711,-14.7348360257301,"Potable","Perplexity = 30"
20.1101780430561,8.4522893920338,"Potable","Perplexity = 30"
-27.432412628412,-7.66558266900772,"Potable","Perplexity = 30"
-25.1547565343131,-8.30018122712246,"Potable","Perplexity = 30"
20.4476032175738,14.338300792783,"Potable","Perplexity = 30"
28.0349624130432,-11.4616415063053,"Potable","Perplexity = 30"
-8.47242301634201,7.98751305681534,"Potable","Perplexity = 30"
22.1838069027323,8.28503968576781,"Potable","Perplexity = 30"
-26.6967099559034,-7.34447810159386,"Potable","Perplexity = 30"
-11.6145973262574,5.78401043486626,"Potable","Perplexity = 30"
-20.3263029072914,-7.09486378920528,"Potable","Perplexity = 30"
-7.30841857163815,-9.19728782294305,"Potable","Perplexity = 30"
-7.18752006492418,-10.4006664665303,"Potable","Perplexity = 30"
-7.52238157820455,-8.64901193550443,"Potable","Perplexity = 30"
-12.4753476193254,5.30242537239977,"Potable","Perplexity = 30"
-12.2129372800295,-7.45091753689898,"Potable","Perplexity = 30"
-10.0028061125168,14.6502124887784,"Potable","Perplexity = 30"
-8.08465028858848,6.93381622192853,"Potable","Perplexity = 30"
-20.1423666341705,6.09025110918825,"Potable","Perplexity = 30"
9.97150099556369,0.79328697766321,"Potable","Perplexity = 30"
-27.9279734505605,3.25255594859295,"Potable","Perplexity = 30"
10.5670736404713,8.85622457953211,"Potable","Perplexity = 30"
-12.1198879405543,11.3837632085483,"Potable","Perplexity = 30"
11.0161688972488,-1.2414937735512,"Potable","Perplexity = 30"
29.2266418043399,-12.2180351031331,"Potable","Perplexity = 30"
-14.9066110407731,-2.31495821431904,"Potable","Perplexity = 30"
27.0501391799445,-12.49430774872,"Potable","Perplexity = 30"
27.4474056638913,-13.4414667485059,"Potable","Perplexity = 30"
-1.66634625644179,2.61546857484542,"Potable","Perplexity = 30"
26.2548570150429,-9.27760056800414,"Potable","Perplexity = 30"
-10.8370133785574,-0.0984061832323841,"Potable","Perplexity = 30"
-11.0365782937155,17.5054423780654,"Potable","Perplexity = 30"
-16.0052518456614,-10.2976596530551,"Potable","Perplexity = 30"
5.37692840277828,6.81227962574973,"Potable","Perplexity = 30"
26.2707931011901,-12.1169037492768,"Potable","Perplexity = 30"
-26.3100079681979,-8.35955990980864,"Potable","Perplexity = 30"
24.5935735307521,-14.1787814723243,"Potable","Perplexity = 30"
-6.50707436926641,7.36443906801063,"Potable","Perplexity = 30"
19.9015658219763,-4.90223656432923,"Potable","Perplexity = 30"
-8.30409286076007,15.6909251366381,"Potable","Perplexity = 30"
-4.49126892727812,-4.16668808047512,"Potable","Perplexity = 30"
-3.06574717254338,-21.0468570911617,"Potable","Perplexity = 30"
29.0477951149769,-10.5249760158798,"Potable","Perplexity = 30"
14.1352145532577,-14.7362528480833,"Potable","Perplexity = 30"
-7.67679956321916,-8.28460125378015,"Potable","Perplexity = 30"
23.7965807670656,-13.7039246915322,"Potable","Perplexity = 30"
10.8193206981448,4.97499441401006,"Potable","Perplexity = 30"
19.8373782451765,-3.21587435923909,"Potable","Perplexity = 30"
-22.6927348476179,-8.53539638316844,"Potable","Perplexity = 30"
8.29304148307122,-21.5300112875913,"Potable","Perplexity = 30"
-24.6860967108301,-6.47093947373475,"Potable","Perplexity = 30"
3.24487155642925,11.4944607696444,"Potable","Perplexity = 30"
13.5976978905372,-10.8959098563942,"Potable","Perplexity = 30"
13.9937637230354,-22.9579519004288,"Potable","Perplexity = 30"
-7.4508488913562,2.07568382049171,"Potable","Perplexity = 30"
-6.0503247870876,-4.03144377568834,"Potable","Perplexity = 30"
-6.23191912948995,17.0106622702522,"Potable","Perplexity = 30"
-4.06325201473109,5.46941465114616,"Potable","Perplexity = 30"
4.42197884695708,-15.3764418453716,"Potable","Perplexity = 30"
-27.0214326446617,-7.7678223773117,"Potable","Perplexity = 30"
-15.9963544683278,-10.11892296416,"Potable","Perplexity = 30"
-12.6534614737088,-6.4869382449626,"Potable","Perplexity = 30"
-17.3249611835245,9.96980305595294,"Potable","Perplexity = 30"
12.8043889427419,7.05137503007349,"Potable","Perplexity = 30"
22.7664250048612,7.03339147919563,"Potable","Perplexity = 30"
27.6431077107701,-13.4575168433946,"Potable","Perplexity = 30"
13.5664954678278,-22.7079929082969,"Potable","Perplexity = 30"
-21.3175482199678,-11.9900811469426,"Potable","Perplexity = 30"
5.99774162810067,-2.19026985990469,"Potable","Perplexity = 30"
22.0340091013305,-15.9203747970048,"Potable","Perplexity = 30"
-7.3305287556547,1.99929920523219,"Potable","Perplexity = 30"
25.6282006020948,-12.0818932275475,"Potable","Perplexity = 30"
-4.47647331591161,5.38878218496477,"Potable","Perplexity = 30"
-18.0485052119329,-6.2706595674523,"Potable","Perplexity = 30"
26.9085932114833,-4.76760839071009,"Potable","Perplexity = 30"
28.7397113959196,-8.82409729549229,"Potable","Perplexity = 30"
-15.1720396246548,7.26364749082346,"Potable","Perplexity = 30"
11.9518913614777,1.56478801543128,"Potable","Perplexity = 30"
-22.9393603060679,8.1941037317866,"Potable","Perplexity = 30"
-6.19406792803865,1.39556506091012,"Potable","Perplexity = 30"
-3.81493403447524,2.54114011228766,"Potable","Perplexity = 30"
2.681213759796,-6.48650522302015,"Potable","Perplexity = 30"
22.8568534432722,6.49915581717911,"Potable","Perplexity = 30"
-6.3808499727614,-17.8974803721717,"Potable","Perplexity = 30"
23.1314187728126,-0.271176590987004,"Potable","Perplexity = 30"
-11.6026574530989,6.29305904850848,"Potable","Perplexity = 30"
-2.46406625816345,-26.4831967279427,"Potable","Perplexity = 30"
2.55269996209503,-7.43570811593313,"Potable","Perplexity = 30"
-16.9210807642634,3.38008695514336,"Potable","Perplexity = 30"
29.1866327184079,-10.7511784370665,"Potable","Perplexity = 30"
17.0597181989632,-23.2663705746737,"Potable","Perplexity = 30"
23.058232494596,12.2342675489395,"Potable","Perplexity = 30"
-21.6562581331217,-7.21546667388435,"Potable","Perplexity = 30"
17.2880108967189,-2.24680740701767,"Potable","Perplexity = 30"
0.26707528515934,-5.54843692987858,"Potable","Perplexity = 30"
10.3591754394352,-8.02810647520076,"Potable","Perplexity = 30"
10.7750416248768,16.8114256000657,"Potable","Perplexity = 30"
25.2569659732032,-11.7843424171929,"Potable","Perplexity = 30"
23.0045413150497,6.9790497684511,"Potable","Perplexity = 30"
22.2855716087141,4.15291562132853,"Potable","Perplexity = 30"
4.78823613605033,23.6716092761203,"Potable","Perplexity = 30"
11.6136024493177,6.485059990917,"Potable","Perplexity = 30"
-6.86309304547583,-19.8452236190434,"Potable","Perplexity = 30"
24.3962160103463,-12.8171791222197,"Potable","Perplexity = 30"
-26.0393506962478,5.68758882608008,"Potable","Perplexity = 30"
22.5053727081171,15.5882053698595,"Potable","Perplexity = 30"
24.9400939146008,-12.7690265564853,"Potable","Perplexity = 30"
-7.72811169895671,-6.61536062971236,"Potable","Perplexity = 30"
-5.78135089826182,2.86334333478357,"Potable","Perplexity = 30"
27.8026834118089,-13.4567072750603,"Potable","Perplexity = 30"
16.4186880025352,-2.35270912723518,"Potable","Perplexity = 30"
-15.9729547519283,5.89262435688127,"Potable","Perplexity = 30"
12.575571773703,-13.2466627831154,"Potable","Perplexity = 30"
10.8892893662926,2.7498917280934,"Potable","Perplexity = 30"
27.7457655875078,-11.6579096498993,"Potable","Perplexity = 30"
3.56408536853499,-0.600672239711913,"Potable","Perplexity = 30"
13.7945537597949,4.25153153850015,"Potable","Perplexity = 30"
28.7674967502417,-4.4894433487561,"Potable","Perplexity = 30"
-0.215321132137695,2.40085915551367,"Potable","Perplexity = 30"
25.0927418929336,-13.0575429522663,"Potable","Perplexity = 30"
-8.21467894722666,15.5786200369766,"Potable","Perplexity = 30"
24.4128910901515,3.23684205511005,"Potable","Perplexity = 30"
-5.80633413678306,-7.64175228785585,"Potable","Perplexity = 30"
9.73407935133624,-2.11476223071126,"Potable","Perplexity = 30"
-27.8759558840098,-7.0280753048976,"Potable","Perplexity = 30"
-26.046421592757,-7.48780336531019,"Potable","Perplexity = 30"
12.7832540481706,15.3039956091306,"Potable","Perplexity = 30"
